,__id,__site_id,__title,__subtitle,__seller_id,__category_id,__official_store_id,__price,__base_price,__original_price,__currency_id,__initial_quantity,__available_quantity,__sold_quantity,__buying_mode,__listing_type_id,__start_time,__stop_time,__condition,__permalink,__thumbnail_id,__thumbnail,__secure_thumbnail,__video_id,__accepts_mercadopago,__non_mercado_pago_payment_methods,__shipping__mode,__shipping__tags,__shipping__dimensions,__shipping__local_pick_up,__shipping__free_shipping,__shipping__logistic_type,__shipping__store_pick_up,__international_delivery_mode,__seller_address__city__name,__seller_address__state__id,__seller_address__state__name,__seller_address__country__id,__seller_address__country__name,__seller_address__search_location__neighborhood__id,__seller_address__search_location__neighborhood__name,__seller_address__search_location__city__id,__seller_address__search_location__city__name,__seller_address__search_location__state__id,__seller_address__search_location__state__name,__seller_address__id,__seller_contact,__coverage_areas,__warnings,__listing_source,__status,__sub_status,__tags,__warranty,__catalog_product_id,__domain_id,__parent_item_id,__differential_pricing,__deal_ids,__automatic_relist,__date_created,__last_updated,__health,__catalog_listing,__sale_terms_0__id,__sale_terms_0__name,__sale_terms_0__value_id,__sale_terms_0__value_name,__sale_terms_0__value_struct__number,__sale_terms_0__value_struct__unit,__sale_terms_1__id,__sale_terms_1__name,__sale_terms_1__value_id,__sale_terms_1__value_name,__sale_terms_1__value_struct,__sale_terms_2,__descriptions_0__id,__descriptions_1,__shipping__free_methods_0__id,__shipping__free_methods_0__rule__default,__shipping__free_methods_0__rule__free_mode,__shipping__free_methods_0__rule__free_shipping_flag,__shipping__free_methods_0__rule__value,__shipping__free_methods_1,__variations_0__id,__variations_0__price,__variations_0__available_quantity,__variations_0__sold_quantity,__variations_0__sale_terms,__variations_0__picture_ids,__variations_0__catalog_product_id,__variations_1,BRAND,CORES_NUMBER,DISPLAY_REFRESH_RATE,DISPLAY_RESOLUTION,DISPLAY_SIZE,DISPLAY_TYPE,GPU,HARD_DRIVE_DATA_STORAGE_CAPACITY,IS_2_IN_1,IS_GAMER,IS_ULTRABOOK,ITEM_CONDITION,LINE,MODEL,NOTEBOOK_BATTERY_TYPE,OPTANE_CAPACITY,OPTICAL_DRIVES,OS_EDITION,OS_NAME,OS_VERSION,PROCESSOR_BRAND,PROCESSOR_LINE,RAM_MEMORY,RAM_MEMORY_TYPE,RESOLUTION_TYPE,SSD_DATA_STORAGE_CAPACITY,USB_PORTS_NUMBER,VIDEO_MEMORY,WEIGHT,WITH_BLUETOOTH,WITH_HDMI,WITH_TOUCH_SCREEN,WITH_USB,WITH_WEBCAM,pictures,__sale_terms_2__id,__sale_terms_2__name,__sale_terms_2__value_id,__sale_terms_2__value_name,__sale_terms_2__value_struct,__sale_terms_2__values,__sale_terms_3,ASPECT_RATIO,BATTERY_LIFE,DEPTH,EXCLUSIVE_CHANNEL,HEIGHT,MAX_SUPPORTED_RAM_MEMORY_CAPACITY,PROCESSOR_MODEL,PROCESSOR_SPEED,RAM_MEMORY_SPEED,RAM_SLOTS_NUMBER,SOUND_MODES,SPEAKERS_NUMBER,SSD_INTERFACE,USB_PORTS_TYPES,VIDEO_PORTS,WEBCAM_RESOLUTION,WIDTH,WITH_ETHERNET_PORT,WITH_HEADPHONES_OUTPUT,WITH_MEMORY_CARD_READER,WITH_MICROPHONE,WITH_WI_FI,__sale_terms_0__value_struct,__sale_terms_1__value_struct__number,__sale_terms_1__value_struct__unit,ADDITIONAL_INFO_REQUIRED,BATTERIES_FEATURES,PRODUCT_FEATURES,SHIPMENT_PACKING,HARD_DRIVE_INTERFACE,INCLUDES_PENCIL,IS_KIT,VIDEO_MEMORY_TYPES,WITH_ANTIREFLEX_SCREEN,WITH_BACKLIGHT_KEYBOARD,WITH_FINGERPRINT_READER,WITH_RETINA_DISPLAY,WITH_NUMERIC_PAD,DATA_STORAGE_TYPE,STORAGE,ALPHANUMERIC_MODEL,__seller_address__city__id,__sale_terms,__variations,GTIN,PACKAGE_HEIGHT,PACKAGE_LENGTH,PACKAGE_WEIGHT,PACKAGE_WIDTH,SELLER_SKU,__variations_1__id,__variations_1__price,__variations_1__attribute_combinations,__variations_1__available_quantity,__variations_1__sold_quantity,__variations_1__sale_terms,__variations_1__picture_ids,__variations_1__catalog_product_id,__variations_2__id,__variations_2__price,__variations_2__attribute_combinations,__variations_2__available_quantity,__variations_2__sold_quantity,__variations_2__sale_terms,__variations_2__picture_ids,__variations_2__catalog_product_id,__variations_3,MANUFACTURING_TIME,__variations_2,DETAILED_MODEL,PRODUCT_DATA_SOURCE,MAIN_COLOR,__sale_terms_2__value_struct__number,__sale_terms_2__value_struct__unit,__non_mercado_pago_payment_methods_0__id,__non_mercado_pago_payment_methods_0__description,__non_mercado_pago_payment_methods_0__type,__non_mercado_pago_payment_methods_1,__non_mercado_pago_payment_methods_1__id,__non_mercado_pago_payment_methods_1__description,__non_mercado_pago_payment_methods_1__type,__non_mercado_pago_payment_methods_2,SERIES,DESCRIPTIVE_TAGS,MAXIMUM_AMOUNT_OF_RAM,PROCESSOR,__descriptions,PART_NUMBER,COLOR,__shipping__methods,__sale_terms_1
383,MLA904050776,MLA,Notebook Hp I7 10ma 15.6  8gb Ram 256  Ssd + 16 Optane Win10,,158169010,MLA1652,,109999.0,109999.0,,ARS,8,1,5,buy_it_now,gold_special,2021-01-13T12:42:04.000Z,2041-01-08T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-904050776-notebook-hp-i7-10ma-156-8gb-ram-256-ssd-16-optane-win10-_JM,891515-MLA44569810812_012021,http://http2.mlstatic.com/D_891515-MLA44569810812_012021-I.jpg,https://http2.mlstatic.com/D_891515-MLA44569810812_012021-I.jpg,,True,[],me2,"['fbm_in_process', 'mandatory_free_shipping']",,False,True,drop_off,False,none,Córdoba,AR-X,Córdoba,AR,Argentina,,,TUxBQ0NBUGNiZGQx,Córdoba,TUxBUENPUmFkZGIw,Córdoba,269536971,,[],[],,active,[],"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 6 meses,MLA16269606,MLA-NOTEBOOKS,,,[],False,2021-01-13T12:42:05.000Z,2021-03-10T20:02:27.923Z,0.87,False,WARRANTY_TIME,Tiempo de garantía,,6 meses,6.0,meses,WARRANTY_TYPE,Tipo de garantía,2230280,Garantía del vendedor,,,MLA904050776-3162346655,,73328.0,True,country,True,,,72932669041.0,109999.0,1.0,5.0,[],"['891515-MLA44569810812_012021', '693445-MLA44569662579_012021', '661792-MLA44569810813_012021', '715730-MLA44569849421_012021']",MLA16269606,,HP,4,60 Hz,1366 px x 768 px,"15.6 """,LED,Intel UHD Graphics,0 TB,No,No,Sí,Nuevo,HP Laptop,15-DY1051WM,Ion de litio,16 GB,No,Home,Windows,10,Intel,Core i7,8 GB,DDR4,HD,256 GB,3,156 MB,1.69 kg,Sí,Sí,No,Sí,Sí,4,,,,,,,,16:9,,242 mm,,17.9 mm,,1035G1,3.6 GHz,2666 MHz,,Stereo,2,PCIe,"3.1,C",HDMI,,358.5 mm,,Sí,Sí,Sí,Sí,,,,,,,,,,,,,,,,,,,,TUxBQ0NBUGNiZGQx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,MLA908946651,MLA,Notebook Hp 14  Ryzen 3 2.6 Ghz 4 Gb Ram 128gb Ssd Full Hd,,158169010,MLA1652,,57999.0,57999.0,,ARS,9,1,4,buy_it_now,gold_special,2021-02-19T19:58:59.000Z,2041-02-14T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-908946651-notebook-hp-14-ryzen-3-26-ghz-4-gb-ram-128gb-ssd-full-hd-_JM,897320-MLA44939597734_022021,http://http2.mlstatic.com/D_897320-MLA44939597734_022021-I.jpg,https://http2.mlstatic.com/D_897320-MLA44939597734_022021-I.jpg,,True,[],me2,"['fbm_in_process', 'mandatory_free_shipping']",,False,True,drop_off,False,none,Córdoba,AR-X,Córdoba,AR,Argentina,,,TUxBQ0NBUGNiZGQx,Córdoba,TUxBUENPUmFkZGIw,Córdoba,269536971,,[],[],,active,[],"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 6 meses,MLA16041765,MLA-NOTEBOOKS,,,[],False,2021-02-19T19:58:59.000Z,2021-03-11T19:19:22.427Z,0.87,False,WARRANTY_TIME,Tiempo de garantía,,6 meses,6.0,meses,WARRANTY_TYPE,Tipo de garantía,2230280,Garantía del vendedor,,,,,73328.0,True,country,True,,,76589466485.0,57999.0,1.0,4.0,[],"['897320-MLA44939597734_022021', '718547-MLA44939632206_022021', '792035-MLA44939598751_022021', '746129-MLA44939613530_022021', '973689-MLA44939598777_022021']",MLA16041765,,HP,2,60 Hz,1366 px x 768 px,"14 """,LED,AMD Radeon Vega 3,0 TB,No,No,No,Nuevo,DK,14-DK1022WM,Ion de litio,,NO,Home,Windows,10,AMD,Ryzen 3,4 GB,DDR4,HD,128 GB,3,256 MB,1.47 kg,Sí,Sí,No,Sí,Sí,5,,,,,,,,16:9,8 h,225.9 mm,,19.9 mm,16 GB,3250U,3.5 GHz,2666 MHz,2,Stereo,2,PCIe,"3.1,C",HDMI,1 Mpx,324 mm,Sí,Sí,Sí,Sí,Sí,,,,,,,,,,,,,,,,,,,,TUxBQ0NBUGNiZGQx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,
385,MLA884112280,MLA,Notebook Winnovo N140 Intel J3455 / 14.1   / 128gb Ssd / 6gb,,656110324,MLA1652,,61700.0,61700.0,,ARS,10,1,1,buy_it_now,gold_pro,2020-10-16T01:25:33.000Z,2040-10-10T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-884112280-notebook-winnovo-n140-intel-j3455-141-128gb-ssd-6gb-_JM,611558-MLA43778084435_102020,http://http2.mlstatic.com/D_611558-MLA43778084435_102020-I.jpg,https://http2.mlstatic.com/D_611558-MLA43778084435_102020-I.jpg,,True,[],me2,['mandatory_free_shipping'],,True,True,drop_off,False,none,-CIUDAD AUTONOMA BUENOS AIRES,AR-C,Capital Federal,AR,Argentina,TUxBQlNBTjgxMzNa,San Telmo,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1135715487,,[],[],,active,[],"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,,,[],False,2020-10-16T01:25:33.000Z,2021-03-06T19:08:08.465Z,0.9,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,12.0,meses,WARRANTY_TYPE,Tipo de garantía,2230280,Garantía del vendedor,,,MLA884112280-2984551586,,73328.0,True,country,True,,,66104011608.0,61700.0,1.0,1.0,[],"['611558-MLA43778084435_102020', '766208-MLA43778076914_102020', '959155-MLA43778086404_102020', '860042-MLA43778135020_102020']",,,Winnovo,4,60 Hz,"FHD IPS, 1920 x 1080 píxeles","14.1 """,,Intel HD Graphics 500,,No,No,No,Nuevo,N,N140,Polímero de litio,,No,Home 64 Bits,Windows,10,Intel,Celeron J3455,6 GB,LPDDR4,Full HD,128 GB,2,,1.45 kg,Sí,Sí,No,Sí,,4,,,,,,,,,,219 mm,,20 mm,,,,,,,,,3.0,Mini HDMI,,330 mm,,,,Sí,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,MLA909664675,MLA,Notebook Lenovo V15-ada Amd Ryzen 3 3250u 15.6 Hd 8gb 256ssd,,377101644,MLA1652,,91000.0,91000.0,,ARS,10,1,1,buy_it_now,gold_pro,2021-02-25T14:37:18.000Z,2041-02-20T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-909664675-notebook-lenovo-v15-ada-amd-ryzen-3-3250u-156-hd-8gb-256ssd-_JM,704381-MLA44998199606_022021,http://http2.mlstatic.com/D_704381-MLA44998199606_022021-I.jpg,https://http2.mlstatic.com/D_704381-MLA44998199606_022021-I.jpg,,True,[],me2,['mandatory_free_shipping'],,False,True,drop_off,False,none,San Francisco,AR-X,Córdoba,AR,Argentina,,,TUxBQ1NBTjcyMDk5OA,San Francisco,TUxBUENPUmFkZGIw,Córdoba,1013429144,,[],[],,active,[],"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA16109436,MLA-NOTEBOOKS,,,[],False,2021-02-25T14:37:19.000Z,2021-03-11T07:19:31.464Z,0.88,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,WARRANTY_TIME,Tiempo de garantía,,12 meses,,,MLA909664675-3260345687,,73328.0,True,country,True,,,77079533929.0,91000.0,1.0,1.0,[],"['704381-MLA44998199606_022021', '865220-MLA44998201842_022021', '971619-MLA44998236093_022021', '678075-MLA44998224439_022021']",,,Lenovo,,,1366 px x 768 px,"156 """,LED,Integrated,8 GB,No,No,No,Nuevo,V-Series,V15 ADA,Polímero de litio,256 GB,,,FreeDOS,,AMD,Ryzen,4 GB,,Full HD,256 GB,3,,1.85 kg,Sí,Sí,No,Sí,Sí,4,,,,,,,,,,251.46 mm,,19.81 mm,,,3.5 GHz,,2,Stereo,2,,"2.0,3.1",HDMI,,362.2 mm,Sí,Sí,,Sí,Sí,,12.0,meses,,,,,,,,,Sí,,,,Sí,,,,QVItWFNhbiBGcmFuY2lzY28,,,194778146494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,MLA908949031,MLA,Lenovo Legion 7i Core I7-10750h - 16gb - Nvidia Rtx 2060 6gb,,42499264,MLA1652,,289999.0,289999.0,,ARS,2,1,1,buy_it_now,gold_special,2021-02-19T20:05:20.000Z,2041-02-14T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-908949031-lenovo-legion-7i-core-i7-10750h-16gb-nvidia-rtx-2060-6gb-_JM,803166-MLA44940330587_022021,http://http2.mlstatic.com/D_803166-MLA44940330587_022021-I.jpg,https://http2.mlstatic.com/D_803166-MLA44940330587_022021-I.jpg,sVQNed_D2a4,True,[],me2,['mandatory_free_shipping'],,False,True,xd_drop_off,False,none,Banfield,AR-B,Buenos Aires,AR,Argentina,TUxBQkJBTjcxMTla,Banfield,TUxBQ0xPTWMwNjk3,Lomas de Zamora,TUxBUEdSQXJlMDNm,Bs.As. G.B.A. Sur,1021609052,,[],[],,active,[],"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 12 meses,MLA17417226,MLA-NOTEBOOKS,,,[],False,2021-02-19T20:05:21.000Z,2021-03-11T15:43:21.279Z,0.88,False,MANUFACTURING_TIME,Disponibilidad de stock,,7 días,7.0,días,WARRANTY_TYPE,Tipo de garantía,2230280,Garantía del vendedor,,,MLA908949031-3244348799,,73328.0,True,country,True,,,76589909732.0,289999.0,1.0,1.0,[],"['803166-MLA44940330587_022021', '983242-MLA44939991223_022021', '801457-MLA44939999139_022021', '871680-MLA44939999138_022021', '658291-MLA44939953985_022021', '948867-MLA44939999140_022021', '843935-MLA44939969590_022021', '954549-MLA44940005080_022021']",MLA17417253,,Lenovo,6,144 Hz,1920 px x 1080 px,"15.6 """,LED,NVIDIA GeForce RTX 2060,,No,Sí,No,Nuevo,Legion,7,Polímero de litio,,,Home,Windows,10,Intel,Core i7,16 GB,DDR4,Full HD,512 GB,5,6 GB,2.5 kg,Sí,Sí,No,Sí,Sí,8,WARRANTY_TIME,Tiempo de garantía,,12 meses,,"[{'id': None, 'name': '12 meses', 'struct': {'number': 12, 'unit': 'meses'}}]",,,7.8 h,259.61 mm,,22 mm,32 GB,,2.6 GHz,,2,Stereo,2,,"3.1,3.2,C",HDMI,,363.06 mm,Sí,Sí,,Sí,Sí,,,,,,,,,Sí,,,Sí,Sí,Sí,,Sí,,,81YT0058AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,meses,,,,,,,,,,,,,,,,,
388,MLA884469356,MLA,Notebook Winnovo N140 Intel N3350 / 14.1 / 128gb Ssd / 6gb,,656110324,MLA1652,,42000.0,42000.0,,ARS,7,1,5,buy_it_now,gold_special,2020-10-19T15:04:40.000Z,2040-10-14T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-884469356-notebook-winnovo-n140-intel-n3350-141-128gb-ssd-6gb-_JM,639464-MLA43778538045_102020,http://http2.mlstatic.com/D_639464-MLA43778538045_102020-I.jpg,https://http2.mlstatic.com/D_639464-MLA43778538045_102020-I.jpg,,True,[],me2,['mandatory_free_shipping'],,True,True,drop_off,False,none,-CIUDAD AUTONOMA BUENOS AIRES,AR-C,Capital Federal,AR,Argentina,TUxBQlNBTjgxMzNa,San Telmo,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1135715487,,[],[],,active,[],"['good_quality_picture', 'immediate_payment', 'cart_eligible']",Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,,,[],False,2020-10-19T15:04:40.000Z,2021-03-11T18:32:52.000Z,0.77,False,WARRANTY_TYPE,Tipo de garantía,2230280,Garantía del vendedor,,,WARRANTY_TIME,Tiempo de garantía,,12 meses,,,MLA884469356-2990105124,,73328.0,True,country,True,,,66291954816.0,42000.0,1.0,5.0,[],"['639464-MLA43778538045_102020', '777287-MLA43778466640_102020', '820093-MLA43778531179_102020', '861089-MLA43778531181_102020']",,,Winnovo,2,60 Hz,"HD IPS, 1366 x 768 píxeles","14.1 """,,Intel HD Graphics 500,,No,No,No,Nuevo,N,N140,Polímero de litio,,No,Home 64 Bits,Windows,10S,Intel,Celeron N3350,6 GB,LPDDR4,HD,128 GB,2,,1.45 kg,Sí,Sí,No,Sí,,4,,,,,,,,,,219 mm,,20 mm,,,,,,,,,3.0,Mini HDMI,,330 mm,,,,Sí,Sí,,12.0,meses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,MLA901191781,MLA,Notebook Lenovo Gamer Core I5 8gb 1tb 256ssd Gtx1050 L340,,608846165,MLA1652,1938,159999.0,159999.0,,ARS,40,1,25,buy_it_now,gold_special,2020-12-15T20:39:48.000Z,2041-01-07T22:22:48.000Z,new,https://articulo.mercadolibre.com.ar/MLA-901191781-notebook-lenovo-gamer-core-i5-8gb-1tb-256ssd-gtx1050-l340-_JM,814141-MLA44342852713_122020,http://http2.mlstatic.com/D_814141-MLA44342852713_122020-I.jpg,https://http2.mlstatic.com/D_814141-MLA44342852713_122020-I.jpg,,True,[],me2,['mandatory_free_shipping'],,False,True,fulfillment,False,none,Villa Celina,AR-B,Buenos Aires,AR,Argentina,TVhYVmlsbGEgQ2VsaW5hVFV4QlEweEJUV0YwW,Villa Celina,TUxBQ0xBTWF0YW56,La Matanza,TUxBUEdSQWVmNTVm,Bs.As. G.B.A. Oeste,1118245173,,[],[],,active,[],"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA15255765,MLA-NOTEBOOKS,,,"['MLA5695', 'MLA5717']",False,2020-12-15T20:39:48.000Z,2021-03-11T17:00:07.915Z,0.87,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,WARRANTY_TIME,Tiempo de garantía,,12 meses,,,MLA901191781-3106973940,,73328.0,True,country,True,,,70739168892.0,159999.0,1.0,25.0,[],"['814141-MLA44342852713_122020', '772235-MLA44342852714_122020', '750263-MLA44342852715_122020', '859420-MLA44342852711_122020', '636488-MLA44342852710_122020', '608576-MLA44342852712_122020']",,,Lenovo,4,60 Hz,1920 px x 1080 px,"15 """,LED,NVIDIA GeForce GTX 1050,1 TB,No,Sí,No,Nuevo,IdeaPad,L340,Polímero de litio,0 GB,No,Home,Windows,10,Intel,Core i5,8 GB,DDR4,Full HD,256 GB,3,3 GB,2.1 kg,Sí,Sí,No,Sí,Sí,6,,,,,,,,,9 h,254.6 mm,,23.9 mm,16 GB,,4.1 GHz,,2,Dolby digital,2,,"3.1,C",HDMI,1 Mpx,363 mm,Sí,Sí,,Sí,Sí,,12.0,meses,,,,,,,,,Sí,Sí,,,Sí,,,L340-15IRH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,MLA898710059,MLA,"Notebook Dell Latitude 3510 Core I5 1tb + Ssd 240gb 8gb 15,6",,131648529,MLA1652,,119995.0,119995.0,,ARS,22,1,5,buy_it_now,gold_special,2020-11-25T15:00:58.000Z,2040-11-20T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-898710059-notebook-dell-latitude-3510-core-i5-1tb-ssd-240gb-8gb-156-_JM,879399-MLA43346733122_092020,http://http2.mlstatic.com/D_879399-MLA43346733122_092020-I.jpg,https://http2.mlstatic.com/D_879399-MLA43346733122_092020-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,cross_docking,False,none,Villa Crespo,AR-C,Capital Federal,AR,Argentina,TUxBQlZJTDQyMjBa,Villa Crespo,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1156089013,,[],[],,active,[],"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA16185926,MLA-NOTEBOOKS,,,[],False,2020-11-25T15:00:59.000Z,2021-03-09T04:31:28.000Z,0.9,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,WARRANTY_TIME,Tiempo de garantía,,12 meses,,,MLA898710059-3069041225,,73328.0,True,country,True,,,69178400444.0,119995.0,1.0,5.0,[],"['879399-MLA43346733122_092020', '981070-MLA43346711233_092020', '742832-MLA43346740882_092020', '986588-MLA43346742460_092020', '859558-MLA43346705680_092020', '791484-MLA43346727140_092020']",MLA16185926,,Dell,4,60 Hz,1920 x 1080 px,"15.6 """,LED,Intel UHD Graphics,1 TB,No,No,No,Nuevo,Latitude,3510,Ion de litio,,No,,FreeDOS,,Intel,Core i5,8 GB,DDR4,Full HD,240 GB,3,,2.15 kg,Sí,Sí,No,Sí,Sí,6,,,,,,,,16:9,,247.8 mm,,18 mm,32 GB,10210U,4.2 GHz,,2,Stereo,2,SATA 1,"2.0,3.1,C",HDMI,,361.4 mm,Sí,Sí,Sí,Sí,Sí,,12.0,meses,,,,,SATA 1,,,,Sí,,No,,Sí,,,,TUxBQlZJTDQyMjBa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,MLA825134030,MLA,Notebook Hp 240 G6 Core I5 8gb Ssd 240gb 14 Led Win10 Cuotas,,131648529,MLA1652,,107995.0,107995.0,,ARS,18,1,5,buy_it_now,gold_pro,2019-11-13T17:58:09.000Z,2039-11-08T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-825134030-notebook-hp-240-g6-core-i5-8gb-ssd-240gb-14-led-win10-cuotas-_JM,971359-MLA31634256343_072019,http://http2.mlstatic.com/D_971359-MLA31634256343_072019-I.jpg,https://http2.mlstatic.com/D_971359-MLA31634256343_072019-I.jpg,,True,[],me2,"['self_service_in', 'mandatory_free_shipping']",,True,True,cross_docking,False,none,Villa Crespo,AR-C,Capital Federal,AR,Argentina,TUxBQlZJTDQyMjBa,Villa Crespo,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1156089013,,[],[],,active,[],"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,,,[],False,2019-11-13T17:58:09.000Z,2021-03-11T00:35:34.000Z,1.0,False,WARRANTY_TIME,Tiempo de garantía,,12 meses,12.0,meses,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,MLA825134030-2388699199,,73328.0,True,country,True,,,46375855273.0,107995.0,1.0,5.0,[],"['971359-MLA31634256343_072019', '939274-MLA31634258411_072019', '903387-MLA31634256137_072019', '807678-MLA31634262596_072019', '978291-MLA31634259715_072019', '989827-MLA31634263024_072019']",,,HP,2,60 Hz,1366 px - 768 px,"14 """,LED,Intel HD Graphics 620,,No,No,No,Nuevo,240 G7,6GH55LT,Ion de litio,,No,Home,Windows,10,Intel,Core i5,8 GB,DDR4,HD,240 GB,,,1.85 kg,Sí,Sí,No,Sí,Sí,6,,,,,,,,,,24 cm,,1.5 cm,,,3.4 GHz,,,,,,,,,33.5 cm,,,Sí,,Sí,,,,,,,,,,,,,,,,No,SSD,,,TUxBQlZJTDQyMjBa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i5,,,,,
392,MLA870259801,MLA,Notebook Asus Zenbook 14 Amd Ryzen 5 8gb Ram 256gb Ssd Mx350,,482880972,MLA1652,,129999.0,129999.0,,ARS,12,1,5,buy_it_now,gold_special,2020-07-26T20:31:30.000Z,2040-07-21T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-870259801-notebook-asus-zenbook-14-amd-ryzen-5-8gb-ram-256gb-ssd-mx350-_JM,918937-MLA42873650007_072020,http://http2.mlstatic.com/D_918937-MLA42873650007_072020-I.jpg,https://http2.mlstatic.com/D_918937-MLA42873650007_072020-I.jpg,,True,[],me2,"['self_service_out', 'mandatory_free_shipping']",,False,True,xd_drop_off,False,none,Ciudad Autonoma de Buenos Aires,AR-C,Capital Federal,AR,Argentina,TUxBQkFMTTMwNTBa,Almagro,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1071001477,,[],[],,active,[],"['loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Garantía de fábrica: 12 meses,MLA17322765,MLA-NOTEBOOKS,,,[],False,2020-07-26T20:31:30.000Z,2021-03-11T21:17:41.000Z,0.7,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,WARRANTY_TIME,Tiempo de garantía,,12 meses,,,MLA870259801-2817248345,,73328.0,True,country,True,,,60764699429.0,129999.0,1.0,5.0,[],"['918937-MLA42873650007_072020', '821631-MLA42873625713_072020', '681052-MLA42873613898_072020', '682348-MLA42873608997_072020', '766601-MLA42873609959_072020', '861789-MLA42873625714_072020', '975564-MLA42873621837_072020', '854109-MLA42873650003_072020', '997561-MLA42873625720_072020']",MLA17322766,,Asus,6,,1920 x 1080 (Full HD),"14 """,LED,NVIDIA GeForce MX350,,No,No,No,Nuevo,ZenBook,Q407IQ-BR5N4,Lithium-polymer,,No,Windows 10,Windows,10,AMD,AMD 4th Generation Ryzen 5 4500u,8 GB,DDR4,,256 GB,3,2 GB,1.2 kg,Sí,Sí,No,Sí,Sí,9,,,,,,,,,10 h,199 mm,,18.2 mm,,4500U,2.3 GHz,,,"Stereo,Surround",2,,"2.0,3.2,C",HDMI,,319 mm,,Sí,Sí,Sí,Sí,,12.0,meses,,,,,,,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
